"","year","US_State","department_name","total_crime_count","total_crime_per_100k","crime_type","counts","counts_per_100k"
"309",1992,"NewYork","Buffalo, N.Y.",6367,1926.67324323834,"homicide",76,22.9978273105251
"310",1992,"NewYork","Nassau County, N.Y.",2360,232.024492348108,"homicide",18,1.76967833146862
"311",1992,"NewYork","New York City",159578,2163.74103282981,"homicide",1995,27.0504916748892
"312",1992,"NewYork","Suffolk County, N.Y.",3472,289.70197910174,"homicide",49,4.08853599538746
"313",1993,"NewYork","Buffalo, N.Y.",6041,1859.59889796986,"homicide",76,23.3950531775715
"314",1993,"NewYork","Nassau County, N.Y.",2117,205.877776481114,"homicide",18,1.75049597385926
"315",1993,"NewYork","New York City",153543,2089.80031595465,"homicide",1946,26.4860750073123
"316",1993,"NewYork","Suffolk County, N.Y.",3138,259.103936348616,"homicide",44,3.63306985319921
"317",1994,"NewYork","Buffalo, N.Y.",6890,2124.22230032619,"homicide",90,27.7474611073087
"318",1994,"NewYork","Nassau County, N.Y.",1963,191.195835963128,"homicide",13,1.26619758915979
"319",1994,"NewYork","New York City",136522,1860.93009155664,"homicide",1561,21.2779762450002
"320",1994,"NewYork","Suffolk County, N.Y.",NA,NA,"homicide",NA,NA
"321",1995,"NewYork","Buffalo, N.Y.",6333,2027.24115302742,"homicide",62,19.8466684806095
"322",1995,"NewYork","Nassau County, N.Y.",1867,182.07404474516,"homicide",17,1.65787828637799
"323",1995,"NewYork","New York City",114023,1557.78787372878,"homicide",1177,16.0802322985606
"324",1995,"NewYork","Suffolk County, N.Y.",NA,NA,"homicide",NA,NA
"325",1996,"NewYork","Buffalo, N.Y.",4524,1444.26921382463,"homicide",56,17.8777798351413
"326",1996,"NewYork","Nassau County, N.Y.",1835,178.471563692951,"homicide",8,0.778077661876626
"327",1996,"NewYork","New York City",98660,1344.21604246774,"homicide",983,13.3931113900851
"328",1996,"NewYork","Suffolk County, N.Y.",2068,169.753922481231,"homicide",39,3.2013554046267
"329",1997,"NewYork","Buffalo, N.Y.",4013,1284.52583295723,"homicide",46,14.7241934502946
"330",1997,"NewYork","Nassau County, N.Y.",1614,157.392779825639,"homicide",12,1.17020654145457
"331",1997,"NewYork","New York City",92853,1268.40095256088,"homicide",770,10.5184402601087
"332",1997,"NewYork","Suffolk County, N.Y.",2496,205.429224447065,"homicide",39,3.25921365709286
"333",1998,"NewYork","Buffalo, N.Y.",3485,1129.11795961743,"homicide",39,12.6357533500946
"334",1998,"NewYork","Nassau County, N.Y.",2074.66666666667,201.178237324381,"homicide",17,1.68079504191321
"335",1998,"NewYork","New York City",85891,1167.3549436682,"homicide",633,8.60317937085343
"336",1998,"NewYork","Suffolk County, N.Y.",NA,NA,"homicide",NA,NA
"337",1999,"NewYork","Buffalo, N.Y.",3243,1077.16171375997,"homicide",32,10.6287927352202
"338",1999,"NewYork","Nassau County, N.Y.",NA,NA,"homicide",NA,NA
"339",1999,"NewYork","New York City",78945,1062.62222780375,"homicide",664,8.93762947953249
"340",1999,"NewYork","Suffolk County, N.Y.",NA,NA,"homicide",NA,NA
"341",2000,"NewYork","Buffalo, N.Y.",3657,1249.62412181187,"homicide",39,13.3265903064432
"342",2000,"NewYork","Nassau County, N.Y.",NA,NA,"homicide",NA,NA
"343",2000,"NewYork","New York City",75692,945.17198329029,"homicide",673,8.40380416364167
"344",2000,"NewYork","Suffolk County, N.Y.",NA,NA,"homicide",NA,NA
"345",2001,"NewYork","Buffalo, N.Y.",3709,1265.06291206636,"homicide",64,21.8290715481928
"346",2001,"NewYork","Nassau County, N.Y.",NA,NA,"homicide",NA,NA
"347",2001,"NewYork","New York City",68173,849.717649891849,"homicide",629,7.83994252536888
"348",2001,"NewYork","Suffolk County, N.Y.",NA,NA,"homicide",NA,NA
"349",2002,"NewYork","Buffalo, N.Y.",3757,1271.65830064209,"homicide",43,14.5545134223077
"350",2002,"NewYork","Nassau County, N.Y.",1783,169.888805251975,"homicide",16,1.52452096692742
"351",2002,"NewYork","New York City",63839,789.628004427626,"homicide",587,7.26063438648815
"352",2002,"NewYork","Suffolk County, N.Y.",2496,194.600005769391,"homicide",17,1.32540068032037
"353",2003,"NewYork","Buffalo, N.Y.",3924,1361.61589523469,"homicide",65,22.5547994878326
"354",2003,"NewYork","Nassau County, N.Y.",1790,169.89966428206,"homicide",13,1.23390817635016
"355",2003,"NewYork","New York City",59448,734.101203917083,"homicide",597,7.37213058031387
"356",2003,"NewYork","Suffolk County, N.Y.",2401,184.074101900847,"homicide",31,2.37663355223917
"357",2004,"NewYork","Buffalo, N.Y.",3804,1332.08669068905,"homicide",51,17.85920642091
"358",2004,"NewYork","Nassau County, N.Y.",1760,167.662320465568,"homicide",10,0.95262682082709
"359",2004,"NewYork","New York City",55688,687.394068201964,"homicide",570,7.03588957899582
"360",2004,"NewYork","Suffolk County, N.Y.",2268,172.915540517359,"homicide",28,2.13475975947357
"361",2005,"NewYork","Buffalo, N.Y.",3938,1390.19800966572,"homicide",56,19.7691946524328
"362",2005,"NewYork","Nassau County, N.Y.",1793,171.024794302862,"homicide",16,1.52615544274723
"363",2005,"NewYork","New York City",54623,673.054293596724,"homicide",539,6.64145624093577
"364",2005,"NewYork","Suffolk County, N.Y.",2446,185.829688533944,"homicide",28,2.12724091535177
"365",2006,"NewYork","Buffalo, N.Y.",3957,1410.72536310937,"homicide",74,26.382025996991
"366",2006,"NewYork","Nassau County, N.Y.",1813,173.617761298082,"homicide",14,1.34067769342149
"367",2006,"NewYork","New York City",52086,637.917864308896,"homicide",596,7.29944797312333
"368",2006,"NewYork","Suffolk County, N.Y.",2481,188.539589514129,"homicide",37,2.81175526482175
"369",2007,"NewYork","Buffalo, N.Y.",3490,1274.50407549154,"homicide",54,19.7201203657717
"370",2007,"NewYork","Nassau County, N.Y.",1639,159.049777048894,"homicide",14,1.35857039578067
"371",2007,"NewYork","New York City",50453,613.768820110859,"homicide",496,6.03391938586379
"372",2007,"NewYork","Suffolk County, N.Y.",2205,168.481375358166,"homicide",28,2.13944603629417
"373",2008,"NewYork","Buffalo, N.Y.",3716,1374.82472464658,"homicide",37,13.6890513487415
"374",2008,"NewYork","Nassau County, N.Y.",1602,149.81539601016,"homicide",14,1.30924815489528
"375",2008,"NewYork","New York City",48430,580.342297702537,"homicide",523,6.26716955809265
"376",2008,"NewYork","Suffolk County, N.Y.",2166,159.178211251386,"homicide",39,2.8660896762715
"377",2009,"NewYork","Buffalo, N.Y.",3920,1459.12043326943,"homicide",60,22.3334760194301
"378",2009,"NewYork","Nassau County, N.Y.",1640,155.2408457597,"homicide",18,1.703862941265
"379",2009,"NewYork","New York City",46357,551.809465335112,"homicide",471,5.60653748458351
"380",2009,"NewYork","Suffolk County, N.Y.",2267,167.772445207532,"homicide",32,2.36820390235599
"381",2010,"NewYork","Buffalo, N.Y.",3599,1377.29133978799,"homicide",55,21.0477976349929
"382",2010,"NewYork","Nassau County, N.Y.",1496,142.531981566118,"homicide",15,1.42913083121107
"383",2010,"NewYork","New York City",48489,593.127965012924,"homicide",536,6.55646825562349
"384",2010,"NewYork","Suffolk County, N.Y.",2031,152.309274067453,"homicide",50,3.74961285247298
"385",2011,"NewYork","Buffalo, N.Y.",3250,1238.17070754789,"homicide",36,13.7151216836074
"386",2011,"NewYork","Nassau County, N.Y.",1459,138.397735551238,"homicide",7,0.664005585235551
"387",2011,"NewYork","New York City",51209,623.596925184565,"homicide",515,6.27140573864069
"388",2011,"NewYork","Suffolk County, N.Y.",1862,139.010828211882,"homicide",32,2.38901530761558
"389",2012,"NewYork","Buffalo, N.Y.",3382,1288.70496963046,"homicide",48,18.2903129929811
"390",2012,"NewYork","Nassau County, N.Y.",1654,156.457218315521,"homicide",12,1.13511887532422
"391",2012,"NewYork","New York City",52993,639.285160653677,"homicide",419,5.0546389582377
"392",2012,"NewYork","Suffolk County, N.Y.",1790,133.028334292029,"homicide",23,1.70930261939479
"393",2013,"NewYork","Buffalo, N.Y.",3249,1255.46294471558,"homicide",47,18.1615138201392
"394",2013,"NewYork","Nassau County, N.Y.",1394,131.699901839169,"homicide",12,1.13371508039457
"395",2013,"NewYork","New York City",52384,623.906787487467,"homicide",335,3.98993535828309
"396",2013,"NewYork","Suffolk County, N.Y.",1599,119.254224799061,"homicide",27,2.01367358947759
"397",2014,"NewYork","Buffalo, N.Y.",3173,1227.85089331667,"homicide",60,23.218107027734
"398",2014,"NewYork","Nassau County, N.Y.",1329,125.238532758499,"homicide",6,0.565410983108347
"399",2014,"NewYork","New York City",50564,596.700141067825,"homicide",333,3.9296959689816
"400",2014,"NewYork","Suffolk County, N.Y.",1576,117.484548470949,"homicide",29,2.16183496551873
"401",1975,"Florida","Jacksonville, Fla.",4579,843.601232147858,"homicide",91,16.7651697151027
"402",1975,"Florida","Miami",6213,1771.38751560976,"homicide",98,27.9407655769768
"403",1975,"Florida","Miami-Dade County, Fla.",7311.27272727273,1179.62757480662,"homicide",102,16.5450599868432
"404",1975,"Florida","Orlando, Fla.",1116,942.114016056459,"homicide",21,17.7279519150409
"405",1975,"Florida","Tampa, Fla.",3168,1088.27459696396,"homicide",67,23.0159084585181
"406",1976,"Florida","Jacksonville, Fla.",4443,816.969728173228,"homicide",90,16.5490154255212
"407",1976,"Florida","Miami",5172,1526.92038580425,"homicide",84,24.7991709991409
"408",1976,"Florida","Miami-Dade County, Fla.",6787,1044.95926860549,"homicide",70,10.7775377637225
"409",1976,"Florida","Orlando, Fla.",1118,956.798575927701,"homicide",17,14.5488155552513
"410",1976,"Florida","Tampa, Fla.",2935,1068.95195361441,"homicide",42,15.2967570874975
"411",1977,"Florida","Jacksonville, Fla.",4171,788.919193944369,"homicide",77,14.5640800608287
"412",1977,"Florida","Miami",5346,1601.97535007626,"homicide",84,25.1713298552948
"413",1977,"Florida","Miami-Dade County, Fla.",7204,1094.9093705639,"homicide",90,13.6787678165951
"414",1977,"Florida","Orlando, Fla.",1143,965.583658573673,"homicide",15,12.6717015560849
"415",1977,"Florida","Tampa, Fla.",3194,1205.97474777986,"homicide",31,11.7048269195916
"416",1978,"Florida","Jacksonville, Fla.",4368,834.863981009138,"homicide",79,15.0994172389473
"417",1978,"Florida","Miami",6272,1900.2605586863,"homicide",96,29.0856207962189
"418",1978,"Florida","Miami-Dade County, Fla.",8437,1260.17346989071,"homicide",96,14.3388234099216
"419",1978,"Florida","Orlando, Fla.",1620,1368.32414078535,"homicide",13,10.9803789075368
"420",1978,"Florida","Tampa, Fla.",3510,1333.71330863494,"homicide",41,15.5789873658212
"421",1979,"Florida","Jacksonville, Fla.",4903,897.2967631067,"homicide",73,13.3597111374238
"422",1979,"Florida","Miami",6825,1880.99437768713,"homicide",134,36.930878624187
"423",1979,"Florida","Miami-Dade County, Fla.",9508,1403.24363574109,"homicide",129,19.0385390208878
"424",1979,"Florida","Orlando, Fla.",1726,1420.40077356705,"homicide",17,13.990042381599
"425",1979,"Florida","Tampa, Fla.",4206,1517.29959632472,"homicide",37,13.3476188930134
"426",1980,"Florida","Jacksonville, Fla.",4848,893.15487430798,"homicide",70,12.8962131191334
"427",1980,"Florida","Miami",11474,3417.74942064471,"homicide",220,65.5311898676866
"428",1980,"Florida","Miami-Dade County, Fla.",12429,1604.79592403269,"homicide",212,27.3728164691391
"429",1980,"Florida","Orlando, Fla.",2350,1838.65238516247,"homicide",17,13.3008895947923
"430",1980,"Florida","Tampa, Fla.",5089,1893.87032068148,"homicide",44,16.3745911004097
"431",1981,"Florida","Jacksonville, Fla.",5634,979.558624862429,"homicide",89,15.4740357850117
"432",1981,"Florida","Miami",11211,3142.67773747386,"homicide",210,58.8673913896629
"433",1981,"Florida","Miami-Dade County, Fla.",12755,1549.87235273175,"homicide",254,30.8637849936389
"434",1981,"Florida","Orlando, Fla.",2373,1747.26828262598,"homicide",25,18.4077990162872
"435",1981,"Florida","Tampa, Fla.",5674,1987.18173221728,"homicide",69,24.1655868034882
"436",1982,"Florida","Jacksonville, Fla.",5643,954.891811079317,"homicide",83,14.0450151195434
"437",1982,"Florida","Miami",9963,2725.81024661702,"homicide",190,51.982730789645
"438",1982,"Florida","Miami-Dade County, Fla.",12088,1433.56933622704,"homicide",216,25.6163944924752
"439",1982,"Florida","Orlando, Fla.",2662,1913.01598252271,"homicide",34,24.4337127745199
"440",1982,"Florida","Tampa, Fla.",5736,1960.68377821303,"homicide",59,20.167423799611
"441",1983,"Florida","Jacksonville, Fla.",5670,935.745477230193,"homicide",82,13.5328270075619
"442",1983,"Florida","Miami",9784,2610.67484236957,"homicide",144,38.4236689800917
"443",1983,"Florida","Miami-Dade County, Fla.",11795,1363.95910088556,"homicide",179,20.6993369273858
"444",1983,"Florida","Orlando, Fla.",2215,1552.44676824738,"homicide",14,9.81230463000603
"445",1983,"Florida","Tampa, Fla.",5053,1684.52986181721,"homicide",58,19.3355891520677
"446",1984,"Florida","Jacksonville, Fla.",6228,1069.32957431137,"homicide",103,17.6848018872946
"447",1984,"Florida","Miami",10928,2727.5949341813,"homicide",170,42.4314731708291
"448",1984,"Florida","Miami-Dade County, Fla.",13052,1477.55368188446,"homicide",171,19.3580814895987
"449",1984,"Florida","Orlando, Fla.",2387,1698.43675511061,"homicide",18,12.8076504365274
"450",1984,"Florida","Tampa, Fla.",5852,2022.42919597035,"homicide",52,17.9710044754713
"451",1985,"Florida","Jacksonville, Fla.",7301,1214.79450322542,"homicide",90,14.9748671812475
"452",1985,"Florida","Miami",11186,2898.73850714708,"homicide",131,33.9473220486561
"453",1985,"Florida","Miami-Dade County, Fla.",13064,1519.67056743364,"homicide",177,20.5895353977154
"454",1985,"Florida","Orlando, Fla.",2931,2063.72117584932,"homicide",24,16.8984333744059
"455",1985,"Florida","Tampa, Fla.",6855,2402.90241166573,"homicide",70,24.5372966909703
"456",1986,"Florida","Jacksonville, Fla.",8003,1297.78097777086,"homicide",119,19.2972555735015
"457",1986,"Florida","Miami",11676,2945.70279584433,"homicide",148,37.3384732601028
"458",1986,"Florida","Miami-Dade County, Fla.",14934,1656.05067288841,"homicide",162,17.9643905857722
"459",1986,"Florida","Orlando, Fla.",3416,2341.61856843202,"homicide",14,9.59679741160664
"460",1986,"Florida","Tampa, Fla.",8147,2780.26140668191,"homicide",79,26.9596969593557
"461",1987,"Florida","Jacksonville, Fla.",9577,1520.43144246508,"homicide",147,23.3375192693293
"462",1987,"Florida","Miami",11309,2936.72371841315,"homicide",128,33.2390694099286
"463",1987,"Florida","Miami-Dade County, Fla.",15579,1682.1449048145,"homicide",173,18.6797014271076
"464",1987,"Florida","Orlando, Fla.",3411,2270.21630615641,"homicide",27,17.9700499168053
"465",1987,"Florida","Tampa, Fla.",8899,3113.10589947386,"homicide",61,21.3394156498377
"466",1988,"Florida","Miami",NA,NA,"homicide",NA,NA
"467",1988,"Florida","Miami-Dade County, Fla.",NA,NA,"homicide",NA,NA
"468",1988,"Florida","Orlando, Fla.",NA,NA,"homicide",NA,NA
"469",1989,"Florida","Jacksonville, Fla.",9449,1443.17489312503,"homicide",165,25.2009585528235
"470",1989,"Florida","Miami",14093,3696.95125470218,"homicide",132,34.6269471099615
"471",1989,"Florida","Miami-Dade County, Fla.",19140,1967.54678577486,"homicide",203,20.8679204551879
"472",1989,"Florida","Orlando, Fla.",3343,2086.80562057966,"homicide",19,11.8603968863337
"473",1989,"Florida","Tampa, Fla.",7910,2732.64631403668,"homicide",57,19.6916358912884
"474",1990,"Florida","Jacksonville, Fla.",11654,1830.4328705158,"homicide",176,27.643400138217
"475",1990,"Florida","Miami",15607,4352.83420908776,"homicide",129,35.9784464004819
"476",1990,"Florida","Miami-Dade County, Fla.",20130,1941.38614778067,"homicide",213,20.5422379273364
"477",1990,"Florida","Orlando, Fla.",4109,2494.94514035205,"homicide",30,18.2157104430668
"478",1990,"Florida","Tampa, Fla.",9314,3326.25037944396,"homicide",62,22.1416709819117
"479",1991,"Florida","Jacksonville, Fla.",10645,1628.88380526843,"homicide",119,18.2092224355983
"480",1991,"Florida","Miami",15420,4190.84374023292,"homicide",125,33.9724687113563
"481",1991,"Florida","Miami-Dade County, Fla.",19139,1798.67000481174,"homicide",159,14.9427102129195
"482",1991,"Florida","Orlando, Fla.",NA,NA,"homicide",NA,NA
"483",1991,"Florida","Tampa, Fla.",10030,3490.46820298308,"homicide",56,19.4881574643123
"484",1992,"Florida","Jacksonville, Fla.",11548,1739.42120714145,"homicide",123,18.5269144854865
"485",1992,"Florida","Miami",13945,3730.69442549446,"homicide",128,34.2437351354099
"486",1992,"Florida","Miami-Dade County, Fla.",18949,1752.96099525334,"homicide",162,14.9865260030103
"487",1992,"Florida","Orlando, Fla.",3232,1882.41872167927,"homicide",13,7.57160995724953
"488",1992,"Florida","Tampa, Fla.",9864,3379.00794738285,"homicide",49,16.7854206631954
"489",1993,"Florida","Jacksonville, Fla.",11417,1698.17494905624,"homicide",125,18.5926135264982
"490",1993,"Florida","Miami",14502,3892.95579554331,"homicide",127,34.092220799476
"491",1993,"Florida","Miami-Dade County, Fla.",20761,1881.44392959969,"homicide",183,16.584183763631
"492",1993,"Florida","Orlando, Fla.",4140,2342.31787629846,"homicide",15,8.48665897209587
"493",1993,"Florida","Tampa, Fla.",9379,3246.7105377029,"homicide",43,14.8852279689972
"494",1994,"Florida","Jacksonville, Fla.",10423,1519.88404376939,"homicide",106,15.4569422085346
"495",1994,"Florida","Miami",12971,3413.60071582715,"homicide",116,30.527922522238
"496",1994,"Florida","Miami-Dade County, Fla.",19518,1733.78056190195,"homicide",162,14.3904319616824
"497",1994,"Florida","Orlando, Fla.",4109,2279.13116790912,"homicide",17,9.42935747248846
"498",1994,"Florida","Tampa, Fla.",10262,3482.62252132097,"homicide",62,21.040985804122
"499",1995,"Florida","Jacksonville, Fla.",9596,1412.94680982643,"homicide",86,12.6629247233298
"500",1995,"Florida","Miami",12927,3413.33967046895,"homicide",110,29.0452049007182
