"","ORI","year","department_name","total_pop","homs_sum","rape_sum","rob_sum","agg_ass_sum","violent_crime","months_reported","violent_per_100k","homs_per_100k","rape_per_100k","rob_per_100k","agg_ass_per_100k","State","US_State"
"154","TX22012",2000,"Fort Worth, Texas",534694,61,325,1314,2116,3816,12,713.679225874987,11.4083943339555,60.7824288284514,245.748035324877,395.740367387702,"TX","Texas"
"155","TXHPD00",2000,"Houston",1953631,230,813,8256,12192,21491,12,1100.05420675655,11.7729499583084,41.6148187656727,422.597716764322,624.068721268244,"TXHPD","Texas"
"156","TXSPD00",2000,"San Antonio",1144646,85,456,1699,5668,7908,12,690.868617895838,7.42587664657894,39.8376441275294,148.430169676913,495.174927444817,"TXSPD","Texas"
"157","TX22001",2001,"Arlington, Texas",340525,15,145,687,1282,2129,12,625.211071140151,4.40496292489538,42.5813082739887,201.747301960208,376.477497981059,"TX","Texas"
"158","TX22701",2001,"Austin, Texas",671462,26,274,1183,1698,3181,12,473.742371124501,3.87214764201101,40.8064789965776,176.182717711501,252.881026774412,"TX","Texas"
"159","TX07102",2001,"El Paso, Texas",576453,20,203,775,3388,4386,12,760.85994868619,3.46949361006014,35.2153601421105,134.442877389831,587.732217544188,"TX","Texas"
"160","TX22012",2001,"Fort Worth, Texas",546828,67,332,1389,2076,3864,12,706.620729004367,12.252481584703,60.7137893450957,254.010401808247,379.644056266321,"TX","Texas"
"161","TXHPD00",2001,"Houston",1997965,267,945,9921,12286,23419,12,1172.14265515162,13.363597460416,47.2981258430453,496.555244961749,614.925686886407,"TXHPD","Texas"
"162","TXSPD00",2001,"San Antonio",1170622,100,492,2146,6808,9546,12,815.46391576444,8.54246716702744,42.028938461775,183.321345404409,581.571164731228,"TXSPD","Texas"
"163","TX22001",2002,"Arlington, Texas",347789,14,152,794,1242,2202,12,633.142508820003,4.02542921138966,43.7046600093735,228.299342417385,357.113077181855,"TX","Texas"
"164","TX22701",2002,"Austin, Texas",685784,25,256,1174,1748,3203,12,467.056682570605,3.64546271129102,37.32953816362,171.190928922226,254.890752773468,"TX","Texas"
"165","TX07102",2002,"El Paso, Texas",588750,14,221,575,3082,3892,12,661.061571125265,2.37791932059448,37.5371549893843,97.6645435244161,523.48195329087,"TX","Texas"
"166","TX22012",2002,"Fort Worth, Texas",558493,53,321,1648,2221,4243,12,759.723040396209,9.48982350718809,57.4761008642902,295.079795091434,397.677320933297,"TX","Texas"
"167","TXHPD00",2002,"Houston",2040583,256,892,11212,12598,24958,12,1223.08183494619,12.5454343195058,43.7129977070278,549.450818712103,617.372584207552,"TXHPD","Texas"
"168","TXSPD00",2002,"San Antonio",1195592,100,464,2114,7091,9769,12,817.084758011094,8.3640573038294,38.8092258897684,176.816171402954,593.095303414543,"TXSPD","Texas"
"169","TX22001",2003,"Arlington, Texas",355385,9,167,598,1089,1863,12,524.220211882888,2.53246479170477,46.9912911349663,168.268216159939,306.428239796277,"TX","Texas"
"170","TX22701",2003,"Austin, Texas",682319,27,226,1251,1649,3153,12,462.100571726714,3.95709338300707,33.122337205911,183.345326745994,241.675814391802,"TX","Texas"
"171","TX07102",2003,"El Paso, Texas",586392,21,219,581,2681,3502,12,597.211421711074,3.5812221176278,37.3470306552613,99.0804785877024,457.202690350482,"TX","Texas"
"172","TX22012",2003,"Fort Worth, Texas",576339,57,243,1462,1989,3751,12,650.832235888947,9.89001264880565,42.162685502803,253.670148992173,345.109388745166,"TX","Texas"
"173","TXHPD00",2003,"Houston",2041081,278,768,10985,11957,23988,12,1175.25958058499,13.6202335919055,37.6271201387892,538.195201464322,585.817025389977,"TXHPD","Texas"
"174","TXSPD00",2003,"San Antonio",1212789,85,537,2060,4570,7252,12,597.960568573758,7.00863876568801,44.2781060844055,169.856421850792,376.817401872873,"TXSPD","Texas"
"175","TX22001",2004,"Arlington, Texas",360970,14,200,662,1017,1893,12,524.42031193728,3.87843865141147,55.4062664487354,183.394741945314,281.740864891819,"TX","Texas"
"176","TX22701",2004,"Austin, Texas",683298,26,303,1406,1853,3588,12,525.100322260566,3.80507479898961,44.343756311302,205.7667372069,271.184753943375,"TX","Texas"
"177","TX07102",2004,"El Paso, Texas",593924,11,201,570,2460,3242,12,545.861086603673,1.85208881944491,33.8427138825843,95.9718751894182,414.194408712226,"TX","Texas"
"178","TX22012",2004,"Fort Worth, Texas",594950,52,288,1415,2029,3784,12,636.019833599462,8.74023027145138,48.4074291957307,237.835112194302,341.037061937978,"TX","Texas"
"179","TXHPD00",2004,"Houston",2043446,272,908,10182,12065,23427,12,1146.44575878198,13.310848439352,44.4347440548955,498.275951505447,590.424214782284,"TXHPD","Texas"
"180","TXSPD00",2004,"San Antonio",1235128,94,677,2127,4948,7846,12,635.237805312486,7.61054724692502,54.812132831577,172.208872278825,400.606252955159,"TXSPD","Texas"
"181","TX22001",2005,"Arlington, Texas",365380,24,178,768,1399,2369,12,648.366084624227,6.56850402320871,48.716404838798,210.192128742679,382.889047019541,"TX","Texas"
"182","TX22701",2005,"Austin, Texas",693019,26,312,1182,1873,3393,12,489.596966316941,3.75170089131755,45.0204106958106,170.558094366821,270.266760362991,"TX","Texas"
"183","TX07102",2005,"El Paso, Texas",601839,14,301,448,1858,2621,12,435.498530337848,2.32620351954592,50.0133756702374,74.4385126254696,308.720438522595,"TX","Texas"
"184","TX22012",2005,"Fort Worth, Texas",613261,60,311,1379,2170,3920,12,639.20581938196,9.78376254156061,50.7125025070892,224.863475746868,353.846078586442,"TX","Texas"
"185","TXHPD00",2005,"Houston",2045732,334,872,11128,11653,23987,12,1172.53872941324,16.3266742662284,42.6253292220095,543.961770163443,569.624955761556,"TXHPD","Texas"
"186","TXSPD00",2005,"San Antonio",1256584,86,593,2154,5174,8007,12,637.20372056305,6.84395153845664,47.1914332826138,171.417111788786,411.751223953194,"TXSPD","Texas"
"187","TX22001",2006,"Arlington, Texas",373086,14,192,890,1632,2728,12,731.198704856253,3.75248602198957,51.4626654444284,238.550897112194,437.432656277641,"TX","Texas"
"188","TX22701",2006,"Austin, Texas",709813,20,319,1358,1961,3658,12,515.346999843621,2.81764352019476,44.9414141471064,191.317995021224,276.269947155096,"TX","Texas"
"189","TX07102",2006,"El Paso, Texas",615553,13,300,503,1606,2422,12,393.467337499777,2.11192212530846,48.7366644301953,81.7151406946274,260.903610249645,"TX","Texas"
"190","TX22012",2006,"Fort Worth, Texas",641752,50,251,1419,2499,4219,12,657.419065308717,7.79117166756005,39.1116817711515,221.113451925354,389.402759944652,"TX","Texas"
"191","TXHPD00",2006,"Houston",2073729,377,854,11371,11648,24250,12,1169.39098599672,18.1798103802377,41.181851630565,548.335872237886,561.693451748035,"TXHPD","Texas"
"192","TXSPD00",2006,"San Antonio",1292116,119,514,2321,5023,7977,12,617.359432125289,9.20969943875008,39.7797101808197,179.627835271756,388.742187233964,"TXSPD","Texas"
"193","TX22001",2007,"Arlington, Texas",372073,13,156,742,1677,2588,12,695.562429953262,3.49393801753957,41.9272562104748,199.423231462643,450.718004262604,"TX","Texas"
"194","TX22701",2007,"Austin, Texas",716817,30,328,1457,2056,3871,12,540.026254957681,4.18516859951703,45.7578433547195,203.259688316544,286.823554686901,"TX","Texas"
"195","TX07102",2007,"El Paso, Texas",616029,17,258,472,1827,2574,12,417.837471937198,2.75961034301957,41.8811452058263,76.6197695238373,296.576946864514,"TX","Texas"
"196","TX22012",2007,"Fort Worth, Texas",670693,58,336,1623,2460,4477,12,667.518521887063,8.64777178232067,50.0974365320646,241.988510391491,366.784803181187,"TX","Texas"
"197","TXHPD00",2007,"Houston",2169544,351,694,11479,12040,24564,12,1132.2194894411,16.1785149321701,31.9882887832651,529.097358707636,554.955327018028,"TXHPD","Texas"
"198","TXSPD00",2007,"San Antonio",1316882,122,635,2445,4125,7327,12,556.390018240055,9.26430766006369,48.2199620011512,185.66583794144,313.2399106374,"TXSPD","Texas"
"199","TX22001",2008,"Arlington, Texas",375836,23,141,694,1404,2262,12,601.858257325003,6.11969050330463,37.5163635202588,184.655009099714,373.567194201726,"TX","Texas"
"200","TX22701",2008,"Austin, Texas",753535,23,273,1333,2306,3935,12,522.205338836285,3.05228025241031,36.2292395177397,176.899546802736,306.024272263399,"TX","Texas"
"201","TX07102",2008,"El Paso, Texas",612374,17,181,456,2171,2825,12,461.319389784674,2.77608128365999,29.5571007260269,74.4642979617031,354.521909813284,"TX","Texas"
"202","TX22012",2008,"Fort Worth, Texas",701345,49,373,1706,2499,4627,12,659.732371372149,6.98657579365362,53.1835259394449,243.246904162716,356.315365476335,"TX","Texas"
"203","TXHPD00",2008,"Houston",2238895,294,750,10603,13132,24779,12,1106.75132152245,13.1314778048993,33.498667869641,473.581833895739,586.539341952168,"TXHPD","Texas"
"204","TXSPD00",2008,"San Antonio",1351244,116,424,2743,6416,9699,12,717.783020683163,8.58468196713547,31.3784927074607,202.998126171143,474.821719837424,"TXSPD","Texas"
"205","TX22001",2009,"Arlington, Texas",379104,12,152,672,1494,2330,12,614.607073520723,3.16535831856166,40.094538701781,177.260065839453,394.087110660927,"TX","Texas"
"206","TX22701",2009,"Austin, Texas",768970,22,265,1415,2322,4024,12,523.29739781786,2.86096986878552,34.461682510371,184.012380196887,301.962365241817,"TX","Texas"
"207","TX07102",2009,"El Paso, Texas",618812,12,182,452,2184,2830,12,457.327912193041,1.93919962767367,29.4111943530507,73.0431859757083,352.934332236608,"TX","Texas"
"208","TX22012",2009,"Fort Worth, Texas",723456,44,379,1449,2373,4245,12,586.766852441614,6.08191790516631,52.3874292285916,200.288614649682,328.008890658174,"TX","Texas"
"209","TXHPD00",2009,"Houston",2273771,287,823,11367,13116,25593,12,1125.57509089526,12.6222033793201,36.195377634775,499.918417465963,576.839092415199,"TXHPD","Texas"
"210","TXSPD00",2009,"San Antonio",1373936,99,628,2683,4434,7844,12,570.914511301837,7.20557580556882,45.7080970292648,195.278382690315,322.722455776688,"TXSPD","Texas"
"211","TX22001",2010,"Arlington, Texas",365438,16,119,532,1258,1925,12,526.765142103449,4.37830767462606,32.5636633300314,145.578730181317,344.244440917474,"TX","Texas"
"212","TX22701",2010,"Austin, Texas",790390,38,265,1231,2256,3790,12,479.510115259555,4.80775313452852,33.52775212237,155.745897594858,285.428712407799,"TX","Texas"
"213","TX07102",2010,"El Paso, Texas",649121,5,179,479,2198,2861,12,440.749875601005,0.770272414542127,27.5757524406081,73.7920973131358,338.611753432719,"TX","Texas"
"214","TX22012",2010,"Fort Worth, Texas",741206,63,325,1330,2583,4301,12,580.270532078801,8.49966136269809,43.8474594107441,179.437295434737,348.486115870622,"TX","Texas"
"215","TXHPD00",2010,"Houston",2099451,269,712,9449,12061,22491,12,1071.28006321653,12.8128734607285,33.9136278960547,450.070042120535,574.483519739208,"TXHPD","Texas"
"216","TXSPD00",2010,"San Antonio",1327407,79,467,2360,5528,8434,12,635.374078937357,5.95145271947489,35.1813724049971,177.790233138743,416.451020674141,"TXSPD","Texas"
"217","TX22001",2011,"Arlington, Texas",373128,22,136,540,1176,1874,12,502.240517999185,5.89609999785596,36.4486181685641,144.722454492828,315.173345339937,"TX","Texas"
"218","TX22701",2011,"Austin, Texas",807022,27,211,1106,2126,3470,12,429.975886654887,3.34563370019653,26.1455078052395,137.047069348791,263.43767580066,"TX","Texas"
"219","TX07102",2011,"El Paso, Texas",662780,16,217,464,2161,2858,12,431.213977488759,2.41407405172154,32.7408793264733,70.0081474999246,326.05087661064,"TX","Texas"
"220","TX22012",2011,"Fort Worth, Texas",756803,51,354,1267,2907,4579,12,605.045170275488,6.73887392095433,46.7757130983889,167.414769761748,384.115813494397,"TX","Texas"
"221","TXHPD00",2011,"Houston",2143628,198,771,8054,11869,20892,12,974.609400511656,9.23667725930059,35.9670614490947,375.718174981853,553.687486821407,"TXHPD","Texas"
"222","TXSPD00",2011,"San Antonio",1355339,89,492,1785,4672,7038,12,519.27967836829,6.56662281539895,36.300881181756,131.701367702103,344.710806669033,"TXSPD","Texas"
"223","TX22001",2012,"Arlington, Texas",379295,17,135,532,1225,1909,12,503.302179042698,4.48199949907064,35.5923489632081,140.260219617975,322.967610962443,"TX","Texas"
"224","TX22701",2012,"Austin, Texas",832901,31,209,978,2187,3405,12,408.812091713181,3.72193093777052,25.0930182578722,117.420917972244,262.576224545294,"TX","Texas"
"225","TX07102",2012,"El Paso, Texas",675536,23,184,471,2181,2859,12,423.219487932545,3.40470382037375,27.23763056299,69.7224130172189,322.854740531963,"TX","Texas"
"226","TX22012",2012,"Fort Worth, Texas",770101,46,391,1280,2809,4526,12,587.715117887134,5.97324247079279,50.7725610017387,166.211964404669,364.757350009934,"TX","Texas"
"227","TXHPD00",2012,"Houston",2177273,217,665,9385,11343,21610,12,992.525971708647,9.96659582881889,30.5427936689611,431.043787343158,520.972794867708,"TXHPD","Texas"
"228","TXSPD00",2012,"San Antonio",1380123,89,549,1864,4441,6943,12,503.071103082841,6.44870058683175,39.7790631704565,135.060425773645,321.782913551908,"TXSPD","Texas"
"229","TX22001",2013,"Arlington, Texas",378765,18,105,562,1152,1837,12,484.997293836548,4.7522870381371,27.7216743891331,148.376961968503,304.146370440775,"TX","Texas"
"230","TX22701",2013,"Austin, Texas",859180,26,217,763,2117,3123,12,363.486114667474,3.0261412044042,25.2566400521427,88.8056053446309,246.397728066296,"TX","Texas"
"231","TX07102",2013,"El Paso, Texas",679700,10,176,457,1879,2522,12,371.046049727821,1.4712373105782,25.8937766661763,67.2355450934236,276.445490657643,"TX","Texas"
"232","TX22012",2013,"Fort Worth, Texas",789035,49,532,1257,2602,4440,12,562.712680679564,6.21011742191411,67.4241320093532,159.308522435633,329.769908812664,"TX","Texas"
"233","TXHPD00",2013,"Houston",2180606,214,618,9891,10270,20993,12,962.714034539023,9.81378570911022,28.3407456459351,453.589506770136,470.969996413841,"TXHPD","Texas"
"234","TXSPD00",2013,"San Antonio",1399725,72,663,2192,5901,8828,12,630.69531515119,5.14386754541071,47.3664469806569,156.602189715837,421.582810909286,"TXSPD","Texas"
"235","TX22001",2014,"Arlington, Texas",382976,13,206,493,1142,1854,12,484.103442513369,3.3944685828877,53.7892713903743,128.728693181818,298.191009358289,"TX","Texas"
"236","TX22701",2014,"Austin, Texas",903924,32,571,873,2105,3581,12,396.161624207345,3.54012062961045,63.1690274846115,96.5789159265602,232.873560166563,"TX","Texas"
"237","TX07102",2014,"El Paso, Texas",680273,21,335,415,1900,2671,12,392.636485646204,3.0869959560353,49.2449354891345,61.0049200835547,279.299634117479,"TX","Texas"
"238","TX22012",2014,"Fort Worth, Texas",804907,53,570,1140,2729,4492,12,558.076895840141,6.58461163836319,70.8156346012645,141.631269202529,339.045380397984,"TX","Texas"
"239","TXHPD00",2014,"Houston",2219933,242,812,10186,10768,22008,12,991.38127141675,10.9012299019835,36.5776804975646,458.842676783488,485.059684233713,"TXHPD","Texas"
"240","TXSPD00",2014,"San Antonio",1428465,103,1077,1777,4747,7704,12,539.320179353362,7.21053718502028,75.3956169734645,124.399267745447,332.31475744943,"TXSPD","Texas"
"241","NY01401",1975,"Buffalo, N.Y.",422276,63,192,2340,755,3350,12,793.320008714679,14.919152402694,45.4678930367816,554.139946385776,178.793016889428,"NY","NewYork"
"242","NY02900",1975,"Nassau County, N.Y.",1100426,18,33,686,256,993,12,90.2377806413153,1.63573016268245,2.9988386315845,62.3394939777868,23.2637178692615,"NY","NewYork"
"243","NY03030",1975,"New York City",7422506,1645,3866,83190,43481,132182,12,1780.82712226841,22.1623263086618,52.0848349600526,1120.78050189518,585.799459104513,"NY","NewYork"
"244","NY05101",1975,"Suffolk County, N.Y.",1217700,17,120,708,440,1285.33333333333,9,105.554186855,1.42344857792012,9.85464400098547,58.1423996058143,36.13369467028,"NY","NewYork"
"245","NY01401",1976,"Buffalo, N.Y.",425101,54,202,1937,898,3091,12,727.121319404095,12.7028635547787,47.5181192234316,455.656420474193,211.243916151691,"NY","NewYork"
"246","NY02900",1976,"Nassau County, N.Y.",1053093,20,23,659,185,887,12,84.2280786217362,1.89916749992641,2.18404262491537,62.5775691225751,17.5672993743193,"NY","NewYork"
"247","NY03030",1976,"New York City",7530493,1622,3400,86183,42948,134153,12,1781.46371027767,21.5390944523818,45.1497664229951,1144.45362342147,570.321225980822,"NY","NewYork"
"248","NY05101",1976,"Suffolk County, N.Y.",1177192,34,126,979,671,1810,12,153.755716994339,2.88822893801521,10.7034366526446,83.1640038328497,57.0000475708296,"NY","NewYork"
"249","NY01401",1977,"Buffalo, N.Y.",415352,45,236,1822,1842,3945,12,949.796798859762,10.8341840174117,56.8192761802038,438.66407288276,443.479265779387,"NY","NewYork"
"250","NY02900",1977,"Nassau County, N.Y.",1044946,19,48,734,257,1058,12,101.249251157476,1.8182757769301,4.59353880487604,70.2428642245628,24.5945723511071,"NY","NewYork"
"251","NY03030",1977,"New York City",7481613,1557,3899,74404,42056,121916,12,1629.54165097821,20.811020297361,52.1144304042457,994.491428519492,562.124771757106,"NY","NewYork"
"252","NY05101",1977,"Suffolk County, N.Y.",1140882,30,133,1018,861,2042,12,178.984329667748,2.62954451029993,11.6576473289963,89.2292103828442,75.4679274456079,"NY","NewYork"
"253","NY01401",1978,"Buffalo, N.Y.",391695,44,221,1721,1195,3181,12,812.111464277052,11.2332299365578,56.4214503631652,439.372470927635,305.084313049694,"NY","NewYork"
"254","NY02900",1978,"Nassau County, N.Y.",1100131,13,23,676,293,1005,12,91.3527570807477,1.18167745477584,2.09066011229572,61.4472276483437,26.6331918653324,"NY","NewYork"
"255","NY03030",1978,"New York City",7242886,1503,3882,74029,43271,122685,12,1693.86899089672,20.7513966117926,53.597419592135,1022.0925747002,597.4275999926,"NY","NewYork"
"256","NY05101",1978,"Suffolk County, N.Y.",1157014,21,142,1105,1255,2523,12,218.061319914884,1.81501693151509,12.2729716321497,95.5044623487702,108.468869002449,"NY","NewYork"
"257","NY01401",1979,"Buffalo, N.Y.",383915,52,265,1958,1582,3857,12,1004.64946667882,13.5446648346639,69.0256957920373,510.008725889845,412.070380162276,"NY","NewYork"
"258","NY02900",1979,"Nassau County, N.Y.",1105718,20,39,773,425,1257,12,113.681788665826,1.80877945371243,3.52711993473924,69.9093258859854,38.4365633913891,"NY","NewYork"
"259","NY03030",1979,"New York City",7109420,1733,3875,82572,44203,132383,12,1862.07876310585,24.376109443527,54.5051495058669,1161.44495612863,621.752548027828,"NY","NewYork"
"260","NY05101",1979,"Suffolk County, N.Y.",1165851,26,178,1111,1708,3023,12,259.295570360192,2.23013060845683,15.2678172425121,95.2951963844436,146.502426124779,"NY","NewYork"
"261","NY01401",1980,"Buffalo, N.Y.",357384,61,297,1914,1561,3833,12,1072.51583730665,17.0684753654333,83.1038882546505,535.558390974414,436.785082712153,"NY","NewYork"
"262","NY02900",1980,"Nassau County, N.Y.",1049118,20,28,926,488,1462,12,139.355153567092,1.90636324989181,2.66890854984854,88.264618469991,46.5152632973603,"NY","NewYork"
"263","NY03030",1980,"New York City",7035348,1812,3711,100550,43476,149549,12,2125.68020800108,25.755655583775,52.7479237700822,1429.21146189215,617.965166755077,"NY","NewYork"
"264","NY05101",1980,"Suffolk County, N.Y.",1158917,43,169,1348,1407,2967,12,256.014882860464,3.71036062116614,14.582580115746,116.315491100743,121.406451022808,"NY","NewYork"
"265","NY01401",1981,"Buffalo, N.Y.",359167,30,274,2080,1623,4009.2,10,1116.24954408395,8.35266046156801,76.510369827963,579.340529614357,452.045984180062,"NY","NewYork"
"266","NY02900",1981,"Nassau County, N.Y.",1054349,27,37,1223,421,1708,12,161.995695922318,2.56082189104367,3.50927444328206,115.995747138756,39.9298524492364,"NY","NewYork"
"267","NY03030",1981,"New York City",7070429,1826,3862,107475,43783,156946,12,2219.75215365291,25.8258728006462,54.6218624075003,1520.06335117714,619.24106726763,"NY","NewYork"
